Unnamed: 0,NIS,Nama Siswa,Kelas,PAB,B.Indonesia,B.Inggris,Informatika,IPA,IPS,Matematika,Mulok,Pancasila,PJOK,Prakarya,Seni
14,1615598657,Nur Susanto,IXD,82.33333333333333,78.16666666666667,82.16666666666667,83.83333333333333,80.16666666666667,85.0,82.33333333333333,73.0,84.66666666666667,78.16666666666667,80.0,80.0
15,7415103843,Jonas Mahmud,IXD,86.16666666666667,79.66666666666667,78.83333333333333,78.83333333333333,79.16666666666667,77.83333333333333,86.16666666666667,70.16666666666667,74.66666666666667,85.33333333333333,81.33333333333333,81.16666666666667
16,3452955685,Zaki Astuti,IXD,83.16666666666667,79.66666666666667,85.5,78.33333333333333,71.83333333333333,78.16666666666667,83.16666666666667,80.66666666666667,82.33333333333333,79.83333333333333,82.5,79.0
17,2137624884,Andi Mahendra,IXD,84.83333333333333,81.5,77.66666666666667,79.83333333333333,75.0,81.5,84.83333333333333,76.5,77.16666666666667,76.0,77.0,77.83333333333333
18,4798429564,Rian Hutabarat,IXD,79.0,77.66666666666667,81.33333333333333,85.16666666666667,78.33333333333333,76.83333333333333,79.0,84.16666666666667,82.0,78.16666666666667,74.66666666666667,74.0
19,6164415494,Imam Budi,IXD,81.5,84.0,88.33333333333333,79.33333333333333,74.83333333333333,83.83333333333333,81.5,80.0,77.66666666666667,80.83333333333333,84.66666666666667,84.5
20,9881429207,Maria Iskandar,IXD,84.5,80.66666666666667,77.0,80.33333333333333,77.83333333333333,80.83333333333333,84.5,75.66666666666667,79.66666666666667,85.83333333333333,78.5,77.83333333333333
21,9289356615,Hendra Wulandari,IXD,77.16666666666667,76.16666666666667,84.66666666666667,85.5,83.0,80.66666666666667,77.16666666666667,76.66666666666667,77.16666666666667,81.16666666666667,82.16666666666667,76.5
22,2209332065,Rizki Saputra,IXD,82.0,84.66666666666667,81.0,76.0,79.0,79.0,82.0,80.5,80.83333333333333,78.16666666666667,78.33333333333333,80.5
23,8975747751,Evi Siahaan,IXD,78.5,75.83333333333333,75.33333333333333,68.16666666666667,76.83333333333333,78.83333333333333,78.5,82.16666666666667,80.0,73.16666666666667,73.83333333333333,78.16666666666667
24,6797231992,Miko Haryanto,IXD,78.66666666666667,75.0,82.0,82.0,81.5,76.33333333333333,78.66666666666667,80.66666666666667,78.66666666666667,84.5,89.83333333333333,77.83333333333333
25,5323547827,Dian Hutabarat,IXD,72.33333333333333,80.33333333333333,81.66666666666667,77.16666666666667,74.16666666666667,79.0,72.33333333333333,84.66666666666667,77.66666666666667,84.83333333333333,80.5,78.83333333333333
26,5616085616,Siska Utami,IXD,74.83333333333333,76.0,80.16666666666667,82.83333333333333,78.33333333333333,72.83333333333333,74.83333333333333,76.33333333333333,77.83333333333333,78.0,73.33333333333333,82.83333333333333
27,8388302253,Taufik Indrawan,IXD,79.66666666666667,72.33333333333333,73.5,74.5,79.33333333333333,73.66666666666667,79.66666666666667,78.66666666666667,80.33333333333333,81.16666666666667,80.66666666666667,79.0
28,2601572471,Raden Asmara,IXD,83.33333333333333,82.0,82.5,78.83333333333333,78.66666666666667,75.16666666666667,83.33333333333333,77.5,79.66666666666667,80.83333333333333,82.33333333333333,83.16666666666667
29,5779703708,Bagus Simanjuntak,IXD,77.83333333333333,83.66666666666667,76.16666666666667,76.66666666666667,80.33333333333333,81.16666666666667,77.83333333333333,79.66666666666667,84.66666666666667,85.5,81.33333333333333,76.5
30,3077798505,Joni Syahputra,IXD,84.16666666666667,77.83333333333333,74.33333333333333,76.0,75.66666666666667,76.5,84.16666666666667,77.33333333333333,78.16666666666667,80.83333333333333,83.16666666666667,75.5
31,6759814903,Cahyo Rasyid,IXD,83.16666666666667,75.5,82.16666666666667,77.5,81.0,75.16666666666667,83.16666666666667,80.0,76.0,76.66666666666667,82.66666666666667,78.83333333333333
32,4677928624,Intan Susanto,IXD,78.83333333333333,79.0,78.66666666666667,68.66666666666667,80.16666666666667,81.5,78.83333333333333,78.16666666666667,74.5,76.5,78.5,79.5
33,1059570205,Sri Yanto,IXD,78.33333333333333,76.66666666666667,80.5,82.5,83.66666666666667,79.33333333333333,78.33333333333333,79.5,72.33333333333333,79.83333333333333,80.33333333333333,75.83333333333333
34,3206431620,Rahmat Arianto,IXD,79.5,76.16666666666667,79.33333333333333,76.33333333333333,78.33333333333333,76.66666666666667,79.5,90.16666666666669,77.66666666666667,81.0,73.66666666666667,79.0
35,793847973,Widodo Lestari,IXD,81.83333333333333,76.83333333333333,82.16666666666667,73.16666666666667,76.33333333333333,83.83333333333333,81.83333333333333,79.66666666666667,83.83333333333333,84.83333333333333,77.66666666666667,79.0
36,2774206183,Zaki Nugraha,IXD,83.0,81.5,74.83333333333333,75.66666666666667,79.66666666666667,80.16666666666667,83.0,76.66666666666667,82.83333333333333,80.16666666666667,78.33333333333333,76.66666666666667
37,4815471939,Sugeng Basuki,IXD,80.0,79.5,76.33333333333333,84.0,81.33333333333333,78.66666666666667,80.0,83.5,75.66666666666667,76.5,79.66666666666667,79.33333333333333
38,9800313208,Widya Tirta,IXD,78.5,80.66666666666667,82.0,83.33333333333333,86.5,78.33333333333333,78.5,74.0,77.83333333333333,80.83333333333333,83.16666666666667,86.0
39,8221328385,Satria Wiranata,IXD,73.66666666666667,77.16666666666667,82.66666666666667,76.16666666666667,72.83333333333333,78.16666666666667,73.66666666666667,81.5,81.83333333333333,84.0,80.66666666666667,84.16666666666667
40,4163633093,Febby Mahmud,IXD,78.33333333333333,77.0,75.83333333333333,79.0,78.66666666666667,82.33333333333333,78.33333333333333,81.33333333333333,76.16666666666667,78.0,77.83333333333333,81.83333333333333
0,4173363077,Dini Arianto,IXE,87.66666666666667,80.83333333333333,80.33333333333333,79.83333333333333,80.16666666666667,77.5,87.66666666666667,73.33333333333333,81.83333333333333,75.16666666666667,75.83333333333333,84.66666666666667
1,5179750880,Yuliana Abdullah,IXE,77.33333333333333,83.83333333333333,81.66666666666667,79.66666666666667,78.33333333333333,79.16666666666667,77.33333333333333,79.5,78.0,74.0,77.33333333333333,83.66666666666667
2,685961597,Yudi Dewantara,IXE,76.83333333333333,76.16666666666667,78.83333333333333,83.0,72.33333333333333,78.66666666666667,76.83333333333333,74.83333333333333,80.33333333333333,78.66666666666667,77.16666666666667,79.83333333333333
3,7400987228,Teguh Fauzi,IXE,72.33333333333333,77.5,73.5,80.16666666666667,82.5,80.0,72.33333333333333,79.16666666666667,81.66666666666667,79.5,80.5,78.5
4,8119783311,Mustafa Fauzi,IXE,71.33333333333333,84.66666666666667,78.5,76.5,81.33333333333333,83.16666666666667,71.33333333333333,77.66666666666667,87.33333333333333,81.33333333333333,77.83333333333333,80.83333333333333
5,8487609643,Hendra Mahendra,IXE,83.0,80.0,78.16666666666667,75.16666666666667,78.66666666666667,82.83333333333333,83.0,81.5,79.0,79.83333333333333,80.33333333333333,75.33333333333333
6,4784357858,Rosita Haryanto,IXE,85.0,77.33333333333333,78.16666666666667,75.66666666666667,84.66666666666667,76.0,85.0,82.5,81.5,79.33333333333333,75.83333333333333,78.0
7,4006210279,Asep Sukardi,IXE,75.0,70.16666666666667,81.16666666666667,83.0,72.16666666666667,77.83333333333333,75.0,83.16666666666667,77.0,81.83333333333333,83.66666666666667,81.83333333333333
8,5111431175,Taufik Astuti,IXE,79.5,75.83333333333333,78.66666666666667,76.33333333333333,82.83333333333333,79.0,79.5,80.83333333333333,82.16666666666667,83.66666666666667,77.83333333333333,81.16666666666667
9,2552178758,Prima Maulana,IXE,85.66666666666667,72.16666666666667,81.83333333333333,77.16666666666667,74.16666666666667,76.16666666666667,85.66666666666667,75.0,84.66666666666667,83.16666666666667,81.33333333333333,81.66666666666667
10,3077069035,Rahmat Tanjung,IXE,80.0,76.5,73.66666666666667,80.33333333333333,77.16666666666667,80.66666666666667,80.0,81.16666666666667,74.0,80.16666666666667,75.5,84.0
11,2872676243,Candra Suharto,IXE,82.33333333333333,78.66666666666667,82.5,80.0,78.66666666666667,78.83333333333333,82.33333333333333,80.66666666666667,79.66666666666667,81.0,81.83333333333333,74.33333333333333
12,6237960803,Utami Utami,IXE,79.83333333333333,70.33333333333333,82.5,81.83333333333333,82.83333333333333,79.5,79.83333333333333,77.0,88.0,79.66666666666667,79.5,73.33333333333333
13,328398259,Siska Wijaya,IXE,74.33333333333333,76.66666666666667,73.33333333333333,78.66666666666667,76.83333333333333,85.16666666666667,74.33333333333333,73.16666666666667,76.5,74.83333333333333,83.83333333333333,82.16666666666667
14,5786040249,Asep Zainuddin,IXE,79.66666666666667,81.16666666666667,77.5,76.33333333333333,75.0,74.5,79.66666666666667,80.33333333333333,84.66666666666667,71.83333333333333,74.0,76.66666666666667
15,2921197190,Zulkarnain Siahaan,IXE,80.33333333333333,76.33333333333333,78.5,83.16666666666667,72.0,82.66666666666667,80.33333333333333,78.66666666666667,76.5,74.16666666666667,80.83333333333333,70.0
16,737498003,Yanto Mukhtar,IXE,80.66666666666667,77.5,82.5,82.33333333333333,81.83333333333333,73.33333333333333,80.66666666666667,79.66666666666667,75.83333333333333,76.33333333333333,78.0,79.83333333333333
17,5454501040,Fajar Kusuma,IXE,76.83333333333333,74.83333333333333,84.0,79.33333333333333,82.16666666666667,82.0,76.83333333333333,75.66666666666667,83.83333333333333,78.5,76.83333333333333,75.66666666666667
18,9590115749,Andi Santoso,IXE,84.5,80.66666666666667,83.16666666666667,76.33333333333333,76.83333333333333,83.33333333333333,84.5,76.33333333333333,84.33333333333333,83.0,81.66666666666667,82.16666666666667
19,8690658641,Endang Sukardi,IXE,84.66666666666667,74.5,81.0,77.66666666666667,76.16666666666667,84.0,84.66666666666667,77.16666666666667,76.33333333333333,70.66666666666667,76.83333333333333,82.83333333333333
20,4820510949,Vera Simanjuntak,IXE,83.33333333333333,83.5,79.33333333333333,79.5,80.33333333333333,77.66666666666667,83.33333333333333,74.66666666666667,79.83333333333333,76.0,80.0,79.66666666666667
21,535761246,Pandu Putra,IXE,79.83333333333333,74.83333333333333,80.66666666666667,79.83333333333333,78.0,75.5,79.83333333333333,83.5,81.0,77.33333333333333,75.83333333333333,82.5
22,1744768750,Gading Jatmiko,IXE,74.33333333333333,82.0,69.0,81.83333333333333,79.66666666666667,82.66666666666667,74.33333333333333,81.5,80.5,78.16666666666667,78.66666666666667,79.66666666666667
23,6577872390,Vera Effendi,IXE,80.83333333333333,84.66666666666667,77.66666666666667,81.33333333333333,79.66666666666667,82.5,80.83333333333333,76.66666666666667,82.0,75.0,74.83333333333333,74.5
24,9675847716,Joko Kamaluddin,IXE,77.16666666666667,75.5,78.33333333333333,74.83333333333333,79.33333333333333,79.83333333333333,77.16666666666667,77.33333333333333,77.33333333333333,80.16666666666667,72.33333333333333,79.0
25,7142400357,Kamal Susanto,IXE,79.5,77.66666666666667,76.16666666666667,76.0,72.5,77.66666666666667,79.5,85.16666666666667,80.66666666666667,78.0,78.33333333333333,80.66666666666667
26,4953888099,Siti Santoso,IXE,77.0,76.5,77.16666666666667,73.0,80.66666666666667,81.16666666666667,77.0,82.16666666666667,86.66666666666667,75.5,84.5,87.16666666666667
27,5331065360,Sabrina Dewantara,IXE,71.16666666666667,77.83333333333333,74.33333333333333,76.5,79.83333333333333,81.66666666666667,71.16666666666667,73.83333333333333,85.66666666666667,75.5,75.5,76.16666666666667
28,873036125,Endang Effendi,IXE,84.33333333333333,74.33333333333333,75.16666666666667,80.66666666666667,75.83333333333333,75.16666666666667,84.33333333333333,76.83333333333333,85.16666666666667,82.16666666666667,74.33333333333333,81.66666666666667
29,9905842847,Jaka Anggara,IXE,73.5,78.83333333333333,80.0,76.66666666666667,76.16666666666667,80.5,73.5,72.16666666666667,82.5,77.5,84.33333333333333,78.83333333333333
30,3046339510,Bambang Ardiansyah,IXE,75.33333333333333,71.5,83.66666666666667,85.66666666666667,82.83333333333333,80.0,75.33333333333333,75.16666666666667,73.33333333333333,77.33333333333333,77.16666666666667,81.66666666666667
31,3663245325,Zahra Aditya,IXE,75.0,76.33333333333333,81.66666666666667,82.33333333333333,85.16666666666667,76.66666666666667,75.0,76.0,78.83333333333333,80.5,84.33333333333333,80.33333333333333
32,748859444,Fajar Tirta,IXE,79.5,77.83333333333333,74.66666666666667,73.66666666666667,74.5,81.16666666666667,79.5,82.33333333333333,71.0,79.16666666666667,79.66666666666667,72.16666666666667
33,1955171788,Linda Budi,IXE,79.0,79.5,84.0,75.66666666666667,83.16666666666667,78.66666666666667,79.0,81.33333333333333,81.16666666666667,76.33333333333333,76.83333333333333,78.16666666666667
34,5755113210,Hadi Yanto,IXE,79.5,85.66666666666667,78.0,82.83333333333333,77.0,76.16666666666667,79.5,77.5,79.16666666666667,75.0,82.0,80.16666666666667
35,786498280,Siti Sitorus,IXE,80.66666666666667,76.5,79.33333333333333,78.0,81.5,76.83333333333333,80.66666666666667,78.16666666666667,78.0,79.33333333333333,78.83333333333333,80.0
36,8955202239,Rizki Pratama,IXE,74.0,75.16666666666667,78.0,79.16666666666667,79.66666666666667,75.16666666666667,74.0,80.66666666666667,82.83333333333333,71.16666666666667,75.33333333333333,78.66666666666667
37,8948272567,Akbar Fadillah,IXE,76.66666666666667,75.66666666666667,78.83333333333333,77.33333333333333,80.33333333333333,77.5,76.66666666666667,83.66666666666667,78.5,77.33333333333333,81.16666666666667,82.16666666666667
38,2010481323,Pandu Ardiansyah,IXE,73.83333333333333,79.66666666666667,75.5,76.16666666666667,75.33333333333333,76.0,73.83333333333333,77.66666666666667,77.33333333333333,82.83333333333333,79.33333333333333,82.66666666666667
39,9469774834,Zulkarnain Syahputra,IXE,80.16666666666667,83.83333333333333,80.0,78.5,77.66666666666667,75.16666666666667,80.16666666666667,72.0,73.0,83.33333333333333,76.83333333333333,78.16666666666667
40,4365793459,Gina Indrawan,IXE,77.0,82.16666666666667,76.0,85.0,76.83333333333333,79.66666666666667,77.0,77.5,74.0,81.66666666666667,82.0,82.0
41,2405621120,Tika Dharmawan,IXE,79.0,78.5,77.83333333333333,74.66666666666667,84.0,78.0,79.0,80.16666666666667,78.66666666666667,83.5,83.33333333333333,77.33333333333333
42,1228664848,Rian Wijaya,IXE,78.66666666666667,76.66666666666667,79.33333333333333,78.16666666666667,76.16666666666667,76.33333333333333,78.66666666666667,81.5,83.5,81.0,81.83333333333333,76.83333333333333
43,1404436195,Dodi Alamsyah,IXE,80.5,77.83333333333333,79.0,77.33333333333333,81.66666666666667,77.66666666666667,80.5,79.0,77.83333333333333,79.5,78.66666666666667,77.83333333333333
44,6603830447,Yudi Utama,IXE,79.5,84.0,70.5,78.5,74.33333333333333,75.0,79.5,80.0,75.16666666666667,78.0,82.0,87.66666666666667
0,6536681378,Amir Yahya,VIIIA,84.66666666666667,91.33333333333331,94.33333333333331,90.33333333333331,93.33333333333331,89.83333333333333,84.66666666666667,93.66666666666669,92.0,92.83333333333331,94.0,93.83333333333331
1,5289318025,Adi Wirawan,VIIIA,88.83333333333333,88.66666666666667,96.0,92.33333333333331,87.0,91.83333333333331,88.83333333333333,94.5,93.0,88.83333333333333,92.66666666666669,88.66666666666667
2,5652404564,Jonas Basuki,VIIIA,93.66666666666669,90.83333333333331,87.16666666666667,94.66666666666669,91.5,94.5,93.66666666666669,91.66666666666669,95.0,89.33333333333333,94.0,89.66666666666667
3,161710747,Stefan Zulkarnain,VIIIA,88.16666666666667,92.66666666666669,90.83333333333331,95.33333333333331,91.33333333333331,88.66666666666667,88.16666666666667,93.5,93.16666666666669,90.83333333333331,91.66666666666669,90.0
4,845018233,Fauzan Shahab,VIIIA,93.16666666666669,90.0,92.66666666666669,89.83333333333333,90.66666666666669,91.0,93.16666666666669,92.16666666666669,90.83333333333331,91.33333333333331,90.16666666666669,93.5
5,7836707432,Dimas Zulkarnain,VIIIA,90.0,89.0,91.66666666666669,93.33333333333331,88.83333333333333,90.83333333333331,90.0,94.0,90.66666666666669,91.0,91.66666666666669,90.66666666666669
6,5127262993,Linda Fadillah,VIIIA,91.66666666666669,92.66666666666669,89.66666666666667,90.16666666666669,90.66666666666669,92.0,91.66666666666669,91.0,95.0,88.66666666666667,95.83333333333331,91.66666666666669
7,3491089291,Hadi Laksamana,VIIIA,89.66666666666667,91.0,90.5,95.83333333333331,91.0,90.0,89.66666666666667,90.83333333333331,92.66666666666669,90.0,92.5,86.33333333333333
8,4419764954,Firman Wulandari,VIIIA,93.0,88.33333333333333,92.33333333333331,92.5,90.33333333333331,95.0,93.0,85.5,91.0,89.5,87.83333333333333,89.66666666666667
9,3032156995,Dodi Samsudin,VIIIA,94.83333333333331,93.16666666666669,88.66666666666667,92.0,88.83333333333333,88.83333333333333,94.83333333333331,89.16666666666667,92.66666666666669,92.0,91.33333333333331,89.0
10,6553840035,Sabrina Arianto,VIIIA,91.0,92.66666666666669,90.33333333333331,92.0,90.16666666666669,89.83333333333333,91.0,93.83333333333331,88.0,89.66666666666667,92.33333333333331,90.0
11,5902735271,Imam Rizaldi,VIIIA,94.0,91.0,93.16666666666669,89.5,93.33333333333331,93.33333333333331,94.0,88.33333333333333,88.66666666666667,87.0,89.66666666666667,86.33333333333333
12,7330344791,Yuliana Dharmawan,VIIIA,91.66666666666669,89.83333333333333,94.83333333333331,87.5,90.33333333333331,90.66666666666669,91.66666666666669,88.33333333333333,91.66666666666669,92.5,90.0,90.16666666666669
13,4669822945,Raka Effendi,VIIIA,92.66666666666669,91.16666666666669,91.33333333333331,92.5,89.66666666666667,91.66666666666669,92.66666666666669,91.16666666666669,91.16666666666669,93.83333333333331,89.5,89.33333333333333
14,2690605265,Ahmad Dharmawan,VIIIA,91.16666666666669,92.5,88.83333333333333,92.16666666666669,88.0,92.16666666666669,91.16666666666669,92.0,88.5,93.5,94.5,92.83333333333331
15,6507457694,Yudi Iskandar,VIIIA,89.5,92.16666666666669,93.0,86.66666666666667,95.0,89.16666666666667,89.5,91.16666666666669,87.0,89.33333333333333,90.66666666666669,88.33333333333333
16,9358337587,Yuliana Tanjung,VIIIA,91.16666666666669,92.5,95.33333333333331,90.83333333333331,87.5,91.5,91.16666666666669,92.16666666666669,95.0,95.0,93.83333333333331,92.33333333333331
17,5993160223,Siska Prabowo,VIIIA,95.0,90.33333333333331,90.0,93.0,89.5,89.5,95.0,93.16666666666669,95.16666666666669,91.16666666666669,89.66666666666667,92.16666666666669
18,6171731137,Ahmad Arianto,VIIIA,88.0,92.0,94.83333333333331,91.66666666666669,89.83333333333333,92.33333333333331,88.0,90.33333333333331,89.0,91.0,86.33333333333333,89.33333333333333
19,7408644254,Dodi Arianto,VIIIA,86.83333333333333,90.0,94.33333333333331,91.66666666666669,89.83333333333333,87.83333333333333,86.83333333333333,92.33333333333331,91.16666666666669,91.83333333333331,91.16666666666669,93.33333333333331
20,4469718077,Rendra Cahyono,VIIIA,94.33333333333331,88.5,91.83333333333331,93.33333333333331,88.16666666666667,91.83333333333331,94.33333333333331,89.16666666666667,93.16666666666669,88.0,94.83333333333331,90.66666666666669
21,6176459612,Wahyu Sitorus,VIIIA,93.83333333333331,91.16666666666669,90.16666666666669,89.0,92.33333333333331,89.33333333333333,93.83333333333331,88.66666666666667,94.5,92.5,91.5,91.16666666666669
22,5309975709,Citra Mahmud,VIIIA,90.5,93.66666666666669,91.83333333333331,89.0,90.0,90.0,90.5,89.83333333333333,88.83333333333333,91.0,87.5,89.83333333333333
23,6529404515,Rahmat Lestari,VIIIA,94.0,89.0,90.83333333333331,88.66666666666667,88.33333333333333,93.33333333333331,94.0,85.66666666666667,90.33333333333331,88.5,90.5,93.66666666666669
24,2408456757,Prima Halim,VIIIA,89.16666666666667,90.66666666666669,90.0,92.83333333333331,89.0,90.5,89.16666666666667,94.33333333333331,92.83333333333331,90.66666666666669,90.16666666666669,89.83333333333333
25,7215968834,Gilang Dewantara,VIIIA,93.33333333333331,92.16666666666669,94.5,89.0,88.33333333333333,86.16666666666667,93.33333333333331,89.66666666666667,88.83333333333333,92.66666666666669,91.33333333333331,87.83333333333333
26,1971039145,Wulan Sumantri,VIIIA,90.0,92.83333333333331,93.0,89.0,92.5,94.16666666666669,90.0,86.83333333333333,92.5,92.33333333333331,92.0,90.33333333333331
27,1957406975,Joni Siahaan,VIIIA,92.0,92.83333333333331,89.0,88.0,88.66666666666667,89.33333333333333,92.0,92.66666666666669,89.0,87.16666666666667,92.33333333333331,90.0
28,1323051830,Dina Sumantri,VIIIA,88.83333333333333,88.83333333333333,94.16666666666669,90.5,91.66666666666669,89.0,88.83333333333333,90.66666666666669,92.66666666666669,89.33333333333333,89.5,91.0
29,3896578045,Santi Yahya,VIIIA,93.83333333333331,93.33333333333331,88.83333333333333,93.16666666666669,90.0,88.66666666666667,93.83333333333331,91.83333333333331,88.83333333333333,93.66666666666669,92.83333333333331,88.5
30,1175872416,Siti Susanto,VIIIA,94.0,87.5,93.0,94.0,93.5,93.16666666666669,94.0,92.16666666666669,95.66666666666669,93.16666666666669,88.0,92.5
31,4188719604,Dimas Suhendra,VIIIA,90.33333333333331,87.83333333333333,92.66666666666669,90.16666666666669,91.83333333333331,88.66666666666667,90.33333333333331,97.16666666666669,91.5,90.0,92.0,91.0
32,869921827,Benny Hasan,VIIIA,92.0,91.83333333333331,94.83333333333331,88.83333333333333,90.83333333333331,88.83333333333333,92.0,90.5,90.5,95.0,90.33333333333331,89.5
33,2026120970,Evi Cahyadi,VIIIA,93.5,93.33333333333331,90.66666666666669,91.5,92.16666666666669,92.66666666666669,93.5,90.83333333333331,90.33333333333331,90.5,90.5,92.83333333333331
34,386640266,Rian Utami,VIIIA,93.16666666666669,92.0,92.0,93.16666666666669,92.83333333333331,93.16666666666669,93.16666666666669,86.5,90.5,90.66666666666669,88.33333333333333,89.66666666666667
35,2015208660,Ilham Dewantara,VIIIA,89.16666666666667,90.33333333333331,88.83333333333333,94.0,91.66666666666669,89.16666666666667,89.16666666666667,91.5,91.66666666666669,92.0,92.16666666666669,91.83333333333331
36,6873188119,Teguh Budi,VIIIA,93.66666666666669,88.0,92.5,91.83333333333331,88.0,92.16666666666669,93.66666666666669,89.5,91.83333333333331,93.0,90.83333333333331,92.83333333333331
37,1148211869,Satria Utami,VIIIA,92.16666666666669,91.16666666666669,90.0,91.5,90.16666666666669,88.5,92.16666666666669,91.0,92.5,95.16666666666669,93.5,91.5
38,2516029845,Dimas Simanjuntak,VIIIA,92.83333333333331,91.33333333333331,95.5,90.16666666666669,92.5,89.5,92.83333333333331,89.5,89.33333333333333,91.83333333333331,95.83333333333331,90.5
39,6801696760,Rian Maulana,VIIIA,91.83333333333331,87.16666666666667,87.0,93.33333333333331,90.16666666666669,87.83333333333333,91.83333333333331,84.33333333333333,93.5,93.33333333333331,88.66666666666667,92.0
40,4199363185,Satria Santoso,VIIIA,90.33333333333331,87.0,93.5,90.33333333333331,90.16666666666669,93.66666666666669,90.33333333333331,90.33333333333331,93.33333333333331,90.33333333333331,91.83333333333331,92.16666666666669
41,8117255897,Pandu Astuti,VIIIA,89.0,91.66666666666669,90.66666666666669,93.16666666666669,92.16666666666669,91.33333333333331,89.0,93.33333333333331,90.0,93.33333333333331,87.5,93.16666666666669
42,4950489264,Feri Iskandar,VIIIA,89.5,92.66666666666669,91.66666666666669,90.66666666666669,94.16666666666669,93.16666666666669,89.5,92.0,89.66666666666667,88.83333333333333,87.83333333333333,94.66666666666669
0,8411554001,Hendra Sitorus,VIIIB,84.5,89.0,89.0,82.66666666666667,90.33333333333331,90.83333333333331,84.5,91.16666666666669,90.33333333333331,85.33333333333333,84.33333333333333,86.83333333333333
1,983730510,Hesti Bakri,VIIIB,83.5,85.33333333333333,95.66666666666669,86.5,87.83333333333333,91.33333333333331,83.5,84.66666666666667,90.33333333333331,86.0,89.33333333333333,83.16666666666667
2,3358717225,Zaki Pratama,VIIIB,87.0,86.33333333333333,82.33333333333333,85.66666666666667,93.0,89.83333333333333,87.0,85.5,83.16666666666667,89.0,87.5,91.16666666666669
3,1858502402,Siska Shahab,VIIIB,85.16666666666667,85.16666666666667,92.0,85.33333333333333,89.0,88.5,85.16666666666667,90.66666666666669,88.5,89.0,82.16666666666667,87.33333333333333
4,7420775721,Fauzan Siahaan,VIIIB,82.16666666666667,86.66666666666667,85.83333333333333,92.0,80.66666666666667,92.0,82.16666666666667,82.16666666666667,90.5,92.0,92.16666666666669,91.33333333333331
5,241022005,Irwan Agung,VIIIB,90.83333333333331,92.83333333333331,85.16666666666667,86.33333333333333,87.5,85.83333333333333,90.83333333333331,87.16666666666667,86.5,89.83333333333333,87.66666666666667,85.16666666666667
6,2831553592,Widya Dharmawan,VIIIB,83.5,82.5,79.66666666666667,94.0,84.33333333333333,90.16666666666669,83.5,93.16666666666669,86.83333333333333,92.83333333333331,83.5,88.5
7,5024497857,Taufik Nurhalim,VIIIB,92.5,85.66666666666667,82.83333333333333,83.66666666666667,88.66666666666667,80.66666666666667,92.5,90.66666666666669,81.83333333333333,89.16666666666667,90.16666666666669,85.33333333333333
8,6821574467,Santi Zulkarnain,VIIIB,84.0,84.5,88.33333333333333,85.5,83.83333333333333,82.83333333333333,84.0,89.83333333333333,85.66666666666667,91.83333333333331,86.16666666666667,90.5
9,3738788861,Fauzan Tanjung,VIIIB,88.16666666666667,80.33333333333333,87.0,87.33333333333333,82.33333333333333,88.0,88.16666666666667,84.83333333333333,90.5,89.0,83.83333333333333,90.83333333333331
10,7741972179,Imam Tirta,VIIIB,85.83333333333333,91.5,86.83333333333333,90.16666666666669,91.33333333333331,90.5,85.83333333333333,84.66666666666667,90.0,85.33333333333333,82.33333333333333,92.16666666666669
11,6979848065,Rosita Cahyadi,VIIIB,87.33333333333333,88.33333333333333,81.5,90.33333333333331,81.66666666666667,92.83333333333331,87.33333333333333,83.16666666666667,84.5,87.5,84.33333333333333,81.83333333333333
12,7829001846,Dimas Mahendra,VIIIB,89.83333333333333,85.33333333333333,88.0,88.0,85.5,88.83333333333333,89.83333333333333,85.16666666666667,87.0,92.0,87.16666666666667,85.66666666666667
13,7236730350,Utami Tanjung,VIIIB,92.33333333333331,86.16666666666667,91.83333333333331,90.16666666666669,84.83333333333333,85.33333333333333,92.33333333333331,87.16666666666667,83.0,84.5,87.0,88.66666666666667
14,6666613809,Utami Tirta,VIIIB,88.0,85.66666666666667,86.66666666666667,89.5,90.16666666666669,86.0,88.0,85.16666666666667,90.5,91.16666666666669,90.83333333333331,88.0
15,7155470525,Rosita Tirta,VIIIB,83.66666666666667,88.16666666666667,84.0,85.33333333333333,88.16666666666667,94.16666666666669,83.66666666666667,89.5,93.16666666666669,86.33333333333333,90.16666666666669,86.66666666666667
16,9997265098,Prasetyo Ramadhani,VIIIB,85.16666666666667,87.0,88.0,86.0,87.66666666666667,87.0,85.16666666666667,83.16666666666667,85.83333333333333,87.66666666666667,92.33333333333331,90.33333333333331
17,9681624386,Rahmat Fadillah,VIIIB,90.5,82.66666666666667,88.0,86.33333333333333,92.83333333333331,84.16666666666667,90.5,88.33333333333333,83.66666666666667,86.16666666666667,91.33333333333331,91.33333333333331
18,3211558747,Dicky Nurhalim,VIIIB,92.16666666666669,92.16666666666669,89.66666666666667,86.5,91.33333333333331,88.83333333333333,92.16666666666669,85.0,81.0,87.0,90.16666666666669,88.16666666666667
19,622872544,Ida Cahyadi,VIIIB,88.33333333333333,85.66666666666667,84.33333333333333,92.16666666666669,93.83333333333331,88.33333333333333,88.33333333333333,87.16666666666667,88.16666666666667,87.0,96.33333333333331,86.33333333333333
20,7527061398,Nanda Sumantri,VIIIB,88.5,90.83333333333331,84.16666666666667,88.16666666666667,84.5,92.66666666666669,88.5,91.0,86.33333333333333,89.5,86.0,80.16666666666667
21,8290900996,Wulan Anggara,VIIIB,83.5,90.66666666666669,88.0,89.66666666666667,87.83333333333333,88.16666666666667,83.5,86.33333333333333,90.5,83.0,86.66666666666667,91.83333333333331
